20150611;71.29;77.77;71.29;77.77;5500;424495.00
20150612;85.55;85.55;85.55;85.55;1600;136880.00
20150615;94.11;94.11;94.11;94.11;1796;169021.56
20150616;103.52;103.52;103.52;103.52;4100;424432.00
20150617;113.87;113.87;113.87;113.87;6257;712484.56
20150618;125.26;125.26;125.26;125.26;21300;2668038.00
20150619;137.79;137.79;137.79;137.79;54126;7458021.50
20150623;151.57;151.57;148.00;151.57;1516063;229633728.00
20150624;166.73;166.73;166.00;166.73;1454463;242496688.00
20150625;175.00;175.00;152.11;153.74;7463101;1231880320.00
20150626;145.00;148.00;138.37;138.37;3327849;467241024.00
20150629;134.00;134.00;124.53;124.53;3338476;422543136.00
20150630;116.97;130.00;112.08;126.41;3634921;433345344.00
20150701;122.00;133.10;113.77;115.00;3551332;445233376.00
20150702;114.11;117.75;106.01;107.47;2642595;294308000.00
20150703;104.80;118.00;103.11;109.00;2544763;282358784.00
20150706;119.90;119.90;110.00;117.00;4355878;513222400.00
20150707;109.86;109.99;105.30;105.30;1135500;120270040.00
20150708;94.77;96.97;94.77;94.77;2769558;262945728.00
20150709;95.10;104.25;95.10;104.25;2120159;216194416.00
20150710;111.99;114.68;109.01;114.68;902789;102364104.00
20150713;125.80;126.15;120.01;126.15;3082568;385133984.00
20150714;129.00;138.00;125.00;131.88;4609740;606125888.00
20150715;126.32;126.34;118.69;118.69;1971802;238262272.00
20150716;106.92;122.00;106.82;114.00;2470852;280930688.00
20150717;115.00;122.86;113.02;120.30;2117999;250611984.00
20150720;117.51;123.20;114.90;118.11;1984951;235776512.00
20150721;116.85;127.78;115.20;125.52;2266892;278019488.00
20150722;125.00;129.10;122.34;127.05;2237348;281712224.00
20150723;128.00;139.76;126.88;139.76;2167929;290331264.00
20150724;146.00;147.66;134.30;135.23;3594080;511779328.00
20150727;130.50;139.80;121.71;121.71;2580420;338131232.00
20150728;111.81;124.16;110.02;122.28;2248154;263381184.00
20150729;123.99;134.51;115.15;133.50;2211234;275450112.00
20150730;129.90;138.45;125.00;125.40;2283466;301778112.00
20150731;122.00;132.18;121.20;125.76;1941068;245052464.00
20150803;124.47;126.46;115.18;118.35;1834602;220901232.00
20150804;120.00;130.19;119.00;130.18;2171791;270784672.00
20150805;129.17;136.35;127.10;132.19;2702172;356883744.00
20150806;128.28;131.90;124.00;127.69;1845914;236699632.00
20150807;128.50;133.23;128.20;131.82;1593066;208634528.00
20150810;132.00;139.77;132.00;137.74;2222366;305138784.00
20150811;138.39;142.72;134.50;136.90;2012845;278412864.00
20150812;134.01;137.10;130.50;130.96;1508563;201457552.00
20150813;131.00;135.50;129.15;135.30;1069896;142105920.00
20150814;136.06;137.87;133.80;133.97;1312557;177279424.00
20150817;132.95;133.50;123.48;126.01;1647253;209964512.00
20150818;125.89;128.79;113.41;113.41;1685741;203890608.00
20150819;111.30;115.81;105.00;114.86;1506561;167153568.00
20150820;113.06;114.50;107.22;107.53;1082013;120005384.00
20150821;105.50;106.95;101.20;102.05;911182;95201288.00
20150824;97.10;98.97;91.85;91.85;1374856;128230056.00
20150825;83.50;94.49;82.67;83.11;1772332;152975056.00
20150826;86.12;91.37;83.32;86.63;1889143;165687344.00
20150827;88.60;90.44;85.00;90.20;1348417;119647528.00
20150828;91.68;95.00;88.80;94.90;1505032;137710240.00
20150831;93.08;93.16;87.00;87.04;966470;87176088.00
20150901;85.49;85.49;80.16;80.17;1082870;89372624.00
20150902;76.00;87.00;75.57;80.90;1299911;107300032.00
20150907;83.60;85.88;81.81;82.94;932591;78601120.00
20150908;82.94;89.98;82.30;89.59;1177703;101549392.00
20150909;89.80;94.52;89.10;92.12;1517224;139062752.00
20150910;90.30;90.99;88.50;88.90;883379;79303624.00
20150911;89.30;90.85;88.62;89.92;653353;58620056.00
