20150629;37.61;41.03;37.61;41.03;14800;605531.00
20150630;45.13;45.13;45.13;45.13;12600;568638.00
20150701;49.64;49.64;49.64;49.64;4400;218416.00
20150702;54.60;54.60;54.60;54.60;16400;895440.00
20150703;60.06;60.06;60.06;60.06;179940;10807196.00
20150706;66.07;66.07;66.07;66.07;238310;15745142.00
20150707;72.68;72.68;68.50;72.68;12686120;912424640.00
20150708;65.41;72.10;65.41;65.41;5596795;373437696.00
20150709;68.00;71.95;68.00;71.95;3660751;262065184.00
20150710;79.15;79.15;79.15;79.15;47070;3725590.50
20150713;87.07;87.07;87.07;87.07;16620;1447103.38
20150714;95.78;95.78;95.78;95.78;45338;4342473.50
20150715;105.36;105.36;88.00;88.90;10639443;1053712064.00
20150716;81.51;94.06;80.28;89.33;6579899;579538048.00
20150717;91.65;98.26;89.33;98.26;2439107;229561888.00
20150720;101.00;105.96;98.00;102.11;5216192;530072128.00
20150721;96.78;111.00;96.70;106.38;4521037;465394496.00
20150722;104.07;110.95;101.20;106.00;3728133;396167040.00
20150723;106.00;116.60;105.86;116.60;2528135;285093376.00
20150724;128.26;128.26;126.52;128.26;4166753;534359424.00
20150727;121.33;137.77;116.03;118.88;6415057;823169792.00
20150728;117.22;130.77;111.53;130.77;4135778;508912896.00
20150729;136.60;141.44;117.69;134.20;7444060;978620416.00
20150730;128.95;140.00;125.50;125.50;5880467;775538816.00
20150731;120.11;130.30;117.16;122.12;4326369;536066432.00
20150803;118.02;120.00;109.91;109.92;4236350;477942880.00
20150804;112.00;115.38;104.48;114.88;3819171;423737216.00
20150805;113.00;124.70;111.77;118.28;3956300;473209184.00
20150806;113.00;116.59;106.95;109.31;2938130;328971008.00
20150807;110.70;120.24;109.86;119.27;3838019;448499200.00
20150810;118.01;126.47;117.01;124.59;3329289;405864960.00
20150811;123.87;137.00;123.00;132.00;3715204;484285952.00
20150812;130.00;131.50;123.01;125.30;2771442;352333504.00
20150813;123.10;128.00;119.16;126.94;2273800;280503648.00
20150814;127.06;127.60;123.54;124.85;2101069;263433632.00
20150817;123.01;123.01;114.80;115.42;2186836;257207888.00
20150818;114.30;120.37;103.88;103.88;2286495;254861616.00
20150819;101.50;109.99;99.11;109.45;2419949;252907360.00
20150820;107.60;110.64;104.88;105.01;1397875;149225088.00
20150821;105.00;109.65;100.00;104.80;2267972;238048496.00
20150824;104.00;108.99;94.50;97.13;4185015;428954656.00
20150825;90.38;103.79;89.39;91.28;3647413;351493024.00
20150826;92.99;100.41;91.11;95.47;4079755;395112544.00
20150827;97.80;102.49;91.00;97.37;3422994;332188960.00
20150828;98.00;103.98;96.77;102.85;2691587;269750112.00
20150831;101.99;101.99;92.57;92.57;3633339;342592992.00
20150901;87.00;87.00;83.31;83.31;2036748;171339328.00
20150902;75.01;87.99;75.00;76.21;2600861;208306096.00
20150907;79.47;83.83;79.10;82.78;2686257;222024304.00
20150908;83.01;89.88;81.90;89.18;2516984;215322432.00
20150909;88.50;93.90;87.80;89.90;2742440;248075744.00
20150910;88.20;89.70;86.46;86.65;1637243;144079792.00
20150911;86.50;89.98;86.50;89.86;1460503;129728064.00
20150914;87.90;88.96;80.87;80.87;1958516;164139504.00
20150915;75.11;76.85;72.78;72.78;2402982;177680832.00
20150916;73.05;80.05;73.00;79.30;2528070;192366576.00
20150917;77.78;79.99;73.99;74.58;2647786;204700576.00
20150918;75.00;75.60;72.60;74.58;1533587;113456784.00
20150921;75.00;82.04;75.00;82.04;1673035;134885952.00
20150922;88.99;90.24;88.00;90.24;1217980;109233488.00
20150923;93.00;98.98;89.97;97.00;4579341;433034784.00
20150924;97.80;102.70;95.88;97.41;3866139;381309792.00
20150925;48.50;51.10;43.84;43.84;7692410;359002592.00
20150928;43.20;48.22;41.16;48.22;6290048;279719232.00
20150929;46.76;48.19;45.01;46.22;5238128;244760400.00
20150930;46.20;50.80;46.20;47.45;4944972;239647360.00
20151008;49.08;51.50;48.17;50.18;5902725;292698976.00
20151009;49.50;50.35;48.25;49.00;5403797;266061872.00
20151012;49.42;53.90;49.42;53.90;8305993;436136096.00
20151013;53.26;55.50;52.60;54.20;6371559;344058272.00
20151014;53.20;54.79;51.80;52.68;5490329;289666720.00
20151015;52.80;55.50;52.80;54.95;4645260;253162784.00
20151016;55.30;58.37;54.01;57.32;5873540;331085440.00
20151019;56.99;57.15;54.45;55.28;4998398;277329888.00
20151020;55.01;57.29;54.01;56.90;4332024;243363200.00
20151021;57.80;57.98;51.21;51.21;5843362;315990816.00
20151022;50.78;53.80;50.78;53.46;4289934;224500608.00
20151023;52.57;55.20;52.57;53.99;3682109;198381120.00
20151026;56.50;59.39;55.00;59.39;6626412;389179072.00
20151027;59.59;65.33;58.00;65.13;10197683;632001024.00
20151028;62.95;64.58;60.00;60.80;6390544;396416384.00
20151029;61.50;62.00;58.50;60.03;3872377;233034176.00
20151030;60.00;62.96;59.15;61.20;4346548;267719760.00
20151111;67.32;67.32;67.32;67.32;282696;19031094.00
20151112;74.05;74.05;74.05;74.05;770162;57030496.00
20151113;81.46;81.46;79.89;81.46;10325022;839774336.00
20151116;76.00;83.28;76.00;81.99;8014035;644495040.00
20151117;82.00;82.79;77.60;77.92;6333280;508520128.00
20151118;77.02;85.00;77.01;79.35;7425638;606063424.00
20151119;78.40;83.44;78.18;83.19;6256900;506269280.00
20151120;82.35;91.30;80.10;88.06;6783526;572375872.00
20151123;85.98;92.50;85.00;86.49;5260875;465055328.00
20151124;86.49;95.14;85.00;95.14;6007240;545269440.00
20151125;97.00;103.60;92.68;98.11;7111091;696894144.00
20151126;97.00;107.92;96.00;107.00;7242742;756898496.00
20151127;104.90;107.00;96.30;96.30;7540184;762283456.00
20151130;97.00;101.11;86.68;99.26;8163860;769124992.00
20151201;96.30;98.18;89.33;89.33;6181174;573667456.00
20151202;87.10;90.80;82.40;86.80;4588291;398076000.00
20151203;87.90;93.60;87.15;91.80;3998508;362112736.00
20151204;91.10;93.98;87.50;88.20;5058481;458155168.00
20151207;88.00;89.73;85.00;88.45;3518143;309331872.00
20151208;87.01;92.00;86.80;89.50;3806936;342227136.00
20151209;88.56;90.50;84.22;84.91;3525449;305507968.00
20151210;85.00;86.34;82.52;83.44;3118132;261946640.00
20151211;82.85;84.58;81.01;81.80;2212022;183668400.00
20151214;80.00;84.80;79.10;84.70;2370395;195012320.00
20151215;84.77;86.58;82.75;84.19;3923167;330797888.00
20151216;84.50;87.00;83.32;85.87;3967872;338877728.00
20151217;86.10;89.63;86.02;88.90;3673016;324092032.00
20151218;90.00;92.60;87.00;87.80;3509804;313838976.00
20151221;87.50;87.50;84.01;84.41;2808701;238391632.00
20151222;84.43;85.44;83.80;85.11;1702881;144145344.00
20151223;85.50;85.95;82.31;82.85;2523607;211371104.00
20151224;82.86;84.77;81.20;84.41;1838822;152461648.00
20151225;84.81;85.50;83.50;83.97;2371723;201160560.00
20151228;83.00;83.80;80.70;80.84;2477152;203433152.00
20151229;80.20;81.20;78.56;80.30;1801910;143408448.00
20151230;80.90;83.00;80.01;81.62;1677196;137022656.00
20151231;81.88;82.59;78.96;78.96;1522938;122968648.00
20160104;78.70;78.70;71.06;71.06;2542276;185721872.00
20160105;64.10;69.85;64.10;68.00;3421183;229587712.00
20160106;69.18;69.80;66.46;69.42;3159621;216827904.00
20160107;66.88;67.00;62.48;62.48;853300;54983192.00
20160108;63.88;64.40;56.60;62.52;4235616;259970352.00
